address,district,area,bedrooms,garage,type,rent,total,latitude,longitude,geometry,ID,NM_MESO,CD_GEOCODU,distance_to_schools,distance_to_hospitals,distance_to_parks
Rua Manuel da Nóbrega,Paraíso,161,3,1,Apartamento,3506,7000,-23.5705744,-46.6504247,POINT (-46.6504247 -23.5705744),20,METROPOLITANA DE SÃO PAULO,35,75.0468174864796,87.13140483133428,454.52802596271505
Rua Manuel da Nóbrega,Paraíso,190,4,1,Apartamento,4500,7610,-23.5705744,-46.6504247,POINT (-46.6504247 -23.5705744),20,METROPOLITANA DE SÃO PAULO,35,75.0468174864796,87.13140483133428,454.52802596271505
Rua Manuel da Nóbrega,Paraíso,157,3,1,Apartamento,5500,7418,-23.5705744,-46.6504247,POINT (-46.6504247 -23.5705744),20,METROPOLITANA DE SÃO PAULO,35,75.0468174864796,87.13140483133428,454.52802596271505
Rua Ouro Branco,Jardim Paulista,95,3,1,Apartamento,5180,6996,-23.5708684,-46.661688,POINT (-46.661688 -23.5708684),20,METROPOLITANA DE SÃO PAULO,35,171.19069406258706,467.3020187925078,61.58487474327762
Avenida Brigadeiro Luís Antônio,Jardim Paulista,105,3,1,Apartamento,3560,5530,-23.5687429,-46.6499868,POINT (-46.6499868 -23.5687429),20,METROPOLITANA DE SÃO PAULO,35,204.03254602246489,162.8195755066296,399.0136142649676
Rua Ouro Branco,Jardim Paulista,200,3,3,Apartamento,15000,21530,-23.5708684,-46.661688,POINT (-46.661688 -23.5708684),20,METROPOLITANA DE SÃO PAULO,35,171.19069406258706,467.3020187925078,61.58487474327762
Rua Antônio Bento,Jardim Paulista,200,4,3,Casa,11500,12720,-23.5786339,-46.6661732,POINT (-46.6661732 -23.5786339),20,METROPOLITANA DE SÃO PAULO,35,346.96909347329637,356.8613428815207,467.94888014104396
Rua Batataes,Pinheiros,55,1,2,Apartamento,3600,6105,-23.5714135,-46.6561708,POINT (-46.6561708 -23.5714135),20,METROPOLITANA DE SÃO PAULO,35,158.00933408141316,434.58241537622007,220.20991054452
Rua Ouro Branco,Jardim Paulista,50,1,1,Apartamento,7200,8678,-23.5708684,-46.661688,POINT (-46.661688 -23.5708684),20,METROPOLITANA DE SÃO PAULO,35,171.19069406258706,467.3020187925078,61.58487474327762
Alameda Joaquim Eugênio de Lima,Jardim Paulista,172,3,1,Apartamento,6562,9703,-23.5667161,-46.6513978,POINT (-46.6513978 -23.5667161),20,METROPOLITANA DE SÃO PAULO,35,161.19004231926706,104.36223413364155,161.19004232844657
Alameda Joaquim Eugênio de Lima,Jardim Paulista,173,3,1,Apartamento,6800,9426,-23.5667161,-46.6513978,POINT (-46.6513978 -23.5667161),20,METROPOLITANA DE SÃO PAULO,35,161.19004231926706,104.36223413364155,161.19004232844657
Rua Batataes,Jardim Paulista,59,2,2,Apartamento,5200,7568,-23.5714135,-46.6561708,POINT (-46.6561708 -23.5714135),20,METROPOLITANA DE SÃO PAULO,35,158.00933408141316,434.58241537622007,220.20991054452
Rua Batataes,Jardim Paulista,30,2,1,Apartamento,3300,6344,-23.5714135,-46.6561708,POINT (-46.6561708 -23.5714135),20,METROPOLITANA DE SÃO PAULO,35,158.00933408141316,434.58241537622007,220.20991054452
Rua Alice Manholer Piteri,Centro,78,3,2,Apartamento,2800,3841,-23.5403339,-46.7760291,POINT (-46.7760291 -23.5403339),20,METROPOLITANA DE SÃO PAULO,35,1720.8732785970597,2750.2070543748,2080.663594425052
Rua Inês Pereira,Brooklin,70,3,1,Casa,2194,2546,-23.6022308,-46.6821701,POINT (-46.6821701 -23.6022308),20,METROPOLITANA DE SÃO PAULO,35,86.78587951167641,751.4275779689269,878.1025219497368
Alameda dos Arapanés,Moema,152,3,1,Apartamento,5000,6632,-23.6075824,-46.6678913,POINT (-46.6678913 -23.6075824),20,METROPOLITANA DE SÃO PAULO,35,272.38155124075735,813.4080368911791,319.8265585424723
Rua Correia de Lemos,Chácara Inglesa,134,3,1,Apartamento,4500,5828,-23.6074188,-46.6363768,POINT (-46.6363768 -23.6074188),20,METROPOLITANA DE SÃO PAULO,35,92.11636210736036,1017.0818646229991,928.6580141404507
Rua Édison,Campo Belo,250,4,4,Apartamento,15000,20680,-23.6235873,-46.6734423,POINT (-46.6734423 -23.6235873),20,METROPOLITANA DE SÃO PAULO,35,322.59922938958096,749.754147004262,1625.1628795608667
Rua Pascal,Campo Belo,233,4,4,Apartamento,7960,13790,-23.6163611,-46.6772909,POINT (-46.6772909 -23.6163611),20,METROPOLITANA DE SÃO PAULO,35,112.23848587290072,1184.3588671414757,1269.6215898064174
Rua Juquis,Indianópolis,170,4,2,Apartamento,13200,16070,-23.6079547,-46.6647381,POINT (-46.6647381 -23.6079547),20,METROPOLITANA DE SÃO PAULO,35,264.7405521784876,805.2964602222722,328.6910394333903
Rua Comendador Miguel Calfat,Vila Nova Conceição,151,3,2,Apartamento,7600,10520,-23.5922288,-46.6728155,POINT (-46.6728155 -23.5922288),20,METROPOLITANA DE SÃO PAULO,35,203.437012066039,170.61538245789936,690.091305163731
Largo Senador Raul Cardoso,Vila Mariana,179,3,2,Apartamento,8000,10990,-23.5918514,-46.6469627,POINT (-46.6469627 -23.5918514),20,METROPOLITANA DE SÃO PAULO,35,200.06296836726452,282.9302788672159,386.4666881853316
Rua Padre Machado,Bosque da Saúde,87,3,2,Apartamento,5950,7009,-23.6015413,-46.6350787,POINT (-46.6350787 -23.6015413),20,METROPOLITANA DE SÃO PAULO,35,46.79506601538623,527.5872585811707,349.1245003788254
Avenida Moema,Planalto Paulista,100,4,2,Apartamento,7300,8772,-23.6048367,-46.6582452,POINT (-46.6582452 -23.6048367),20,METROPOLITANA DE SÃO PAULO,35,127.28597157588322,397.2845005447483,1056.3215986249388
Avenida Onze de Junho,Vila Clementino,130,3,2,Apartamento,4700,6580,-23.601549,-46.6511461,POINT (-46.6511461 -23.601549),20,METROPOLITANA DE SÃO PAULO,35,390.1240454591159,118.84983155361489,646.7754625099998
Avenida Engenheiro Armando de Arruda Pereira,Jabaquara,21,1,1,Studio e kitnet,1450,1506,-23.6444296,-46.641174,POINT (-46.641174 -23.6444296),20,METROPOLITANA DE SÃO PAULO,35,35.00455531541301,189.0808095051133,814.6184837647675
Avenida Onze de Junho,Vila Clementino,140,4,2,Apartamento,13000,15700,-23.601549,-46.6511461,POINT (-46.6511461 -23.601549),20,METROPOLITANA DE SÃO PAULO,35,390.1240454591159,118.84983155361489,646.7754625099998
Rua Elvira Ferraz,Vila Olímpia,110,3,1,Apartamento,4600,7007,-23.594868,-46.6814029,POINT (-46.6814029 -23.594868),20,METROPOLITANA DE SÃO PAULO,35,99.6181185395839,841.9288438801987,552.9849767092949
Rua Borges Lagoa,Vila Clementino,234,4,4,Apartamento,6000,9866,-23.5972377,-46.6412485,POINT (-46.6412485 -23.5972377),20,METROPOLITANA DE SÃO PAULO,35,331.50086718220007,152.5339376833028,195.67895231244174
Alameda dos Arapanés,Indianópolis,112,3,3,Apartamento,8000,14600,-23.6075824,-46.6678913,POINT (-46.6678913 -23.6075824),20,METROPOLITANA DE SÃO PAULO,35,272.38155124075735,813.4080368911791,319.8265585424723
Alameda dos Araés,Planalto Paulista,367,6,4,Casa,9000,9270,-23.6121204,-46.6522039,POINT (-46.6522039 -23.6121204),20,METROPOLITANA DE SÃO PAULO,35,82.36309399180624,408.65391900513305,1498.5855804653079
Rua Graúna,Vila Uberabinha,141,0,0,Casa,7000,7208,-23.6012527,-46.6713768,POINT (-46.6713768 -23.6012527),20,METROPOLITANA DE SÃO PAULO,35,156.43834516149113,593.3371060609178,1075.1678928098734
Rua José Garbuio,Campo Belo,110,2,1,Casa,4900,5263,-23.6185937,-46.6664913,POINT (-46.6664913 -23.6185937),20,METROPOLITANA DE SÃO PAULO,35,95.43210275028603,743.0524525112961,922.0348224485036
Rua João de Sousa Dias,Campo Belo,200,3,3,Apartamento,9500,13220,-23.6214161,-46.674426,POINT (-46.674426 -23.6214161),20,METROPOLITANA DE SÃO PAULO,35,142.20377873592636,952.7101280299291,1461.8284535221437
Rua Guaraiúva,Cidade Monções,400,3,4,Casa,8000,9423,-23.6088075,-46.6869452,POINT (-46.6869452 -23.6088075),20,METROPOLITANA DE SÃO PAULO,35,100.16029605384776,915.8215369118947,1470.3799222259854
Rua Borges Lagoa,Vila Clementino,135,3,2,Apartamento,4000,6143,-23.5972377,-46.6412485,POINT (-46.6412485 -23.5972377),20,METROPOLITANA DE SÃO PAULO,35,331.50086718220007,152.5339376833028,195.67895231244174
Rua Madre Cabrini,Vila Mariana,146,3,2,Apartamento,4000,6091,-23.5925536,-46.6383357,POINT (-46.6383357 -23.5925536),20,METROPOLITANA DE SÃO PAULO,35,50.8474235481534,481.4795270610614,83.43829837143369
Rua Barão de Jaceguai,Campo Belo,201,3,5,Apartamento,15000,19100,-23.6256697,-46.6797248,POINT (-46.6797248 -23.6256697),20,METROPOLITANA DE SÃO PAULO,35,229.6667328649052,623.4790303956195,2020.8382388874115
Rua Embaú,Vila Clementino,90,2,1,Apartamento,3200,4651,-23.5991157,-46.6407676,POINT (-46.6407676 -23.5991157),20,METROPOLITANA DE SÃO PAULO,35,213.00094722091197,119.96899835979205,255.17325271935547
Avenida Açocê,Indianópolis,240,4,3,Apartamento,9200,14900,-23.6050776,-46.654494,POINT (-46.654494 -23.6050776),20,METROPOLITANA DE SÃO PAULO,35,59.57154640256193,73.70304007983293,1137.407182087146
Alameda das Boninas,Mirandópolis,280,3,4,Apartamento,7200,11380,-23.6058671,-46.6388689,POINT (-46.6388689 -23.6058671),20,METROPOLITANA DE SÃO PAULO,35,61.983528610455764,792.5236611822055,772.0271830726691
Rua Barão do Triunfo,Brooklin Paulista,109,2,1,Apartamento,4600,6618,-23.6253536,-46.6844002,POINT (-46.6844002 -23.6253536),20,METROPOLITANA DE SÃO PAULO,35,315.3459206245672,440.2647706218443,1550.1178061553564
Rua Antônio de Macedo Soares,Campo Belo,136,3,2,Apartamento,4000,5987,-23.6242797,-46.6770146,POINT (-46.6770146 -23.6242797),20,METROPOLITANA DE SÃO PAULO,35,426.627551392174,935.8206857010979,1871.906321733494
Rua Maurício Francisco Klabin,Vila Mariana,115,3,4,Apartamento,4560,7596,-23.5931617,-46.6349473,POINT (-46.6349473 -23.5931617),20,METROPOLITANA DE SÃO PAULO,35,150.74305782576585,159.73771273204687,182.47742221947308
Alameda dos Araés,Planalto Paulista,157,3,3,Casa,7200,7986,-23.6121204,-46.6522039,POINT (-46.6522039 -23.6121204),20,METROPOLITANA DE SÃO PAULO,35,82.36309399180624,408.65391900513305,1498.5855804653079
Avenida Jurucê,Indianópolis,305,4,4,Apartamento,9500,14200,-23.6106694,-46.6596222,POINT (-46.6596222 -23.6106694),20,METROPOLITANA DE SÃO PAULO,35,128.77784695511104,446.477715698127,728.795316970747
Rua Major Freire,Vila Monte Alegre,320,4,4,Casa,6000,7782,-23.6280358,-46.6364586,POINT (-46.6364586 -23.6280358),20,METROPOLITANA DE SÃO PAULO,35,177.34874267054636,172.37634831556582,1089.2932351415031
Rua Santa Justina,Vila Olímpia,110,3,1,Apartamento,3702,5409,-23.5961613,-46.6797935,POINT (-46.6797935 -23.5961613),20,METROPOLITANA DE SÃO PAULO,35,93.02474082329366,901.5457700258905,663.3668857220904
Rua Conde de Porto Alegre,Campo Belo,200,0,4,Casa,12500,12790,-23.6237007,-46.6750769,POINT (-46.6750769 -23.6237007),20,METROPOLITANA DE SÃO PAULO,35,339.39465617653593,902.0835759484826,1712.898074057577
Rua Gaivota,Moema,180,4,2,Apartamento,12000,15210,-23.6090074,-46.6727474,POINT (-46.6727474 -23.6090074),20,METROPOLITANA DE SÃO PAULO,35,85.16925780595284,481.83091803446507,627.860114748828
Rua Guaraiúva,Cidade Monções,230,3,4,Apartamento,15000,21620,-23.6088075,-46.6869452,POINT (-46.6869452 -23.6088075),20,METROPOLITANA DE SÃO PAULO,35,100.16029605384776,915.8215369118947,1470.3799222259854
Alameda dos Guaramomis,Planalto Paulista,220,4,3,Apartamento,15000,20780,-23.6069759,-46.6532738,POINT (-46.6532738 -23.6069759),20,METROPOLITANA DE SÃO PAULO,35,52.91607458439703,304.6450052340436,1179.9304189082682
Rua Domingos Augusto Setti,Jardim Vila Mariana,117,3,2,Apartamento,4280,6989,-23.5937991,-46.627224,POINT (-46.627224 -23.5937991),20,METROPOLITANA DE SÃO PAULO,35,47.878987451594725,159.34678985492974,664.1192180247585
Rua Serranos,Vila do Bosque,183,3,2,Casa,3760,3905,-23.6199723,-46.6313836,POINT (-46.6313836 -23.6199723),20,METROPOLITANA DE SÃO PAULO,35,194.5594938560591,242.07319493831048,464.1043536283298
"Rua Conde de Porto Alegre, 606, Campo Belo",Campo Belo,150,3,2,Casa,4200,4761,-23.6237007,-46.6750769,POINT (-46.6750769 -23.6237007),20,METROPOLITANA DE SÃO PAULO,35,339.39465617653593,902.0835759484826,1712.898074057577
Rua das Sempre-vivas,Jardim das Acácias,150,3,1,Casa,5000,5812,-23.6252238,-46.6890739,POINT (-46.6890739 -23.6252238),20,METROPOLITANA DE SÃO PAULO,35,181.5210455241224,501.9299091726914,1093.8656128687853
Rua Loefgren,Vila Clementino,96,3,2,Apartamento,4000,5700,-23.5996375,-46.6357438,POINT (-46.6357438 -23.5996375),20,METROPOLITANA DE SÃO PAULO,35,84.88549037624543,310.26089121086807,161.42473528108818
Avenida Divino Salvador,Planalto Paulista,69,2,1,Apartamento,4500,5824,-23.6046923,-46.6601496,POINT (-46.6601496 -23.6046923),20,METROPOLITANA DE SÃO PAULO,35,140.5940370077482,347.63976126147946,914.159724950288
Avenida Senador Casemiro da Rocha,Mirandópolis,138,3,2,Apartamento,8000,10610,-23.6062351,-46.6403315,POINT (-46.6403315 -23.6062351),20,METROPOLITANA DE SÃO PAULO,35,155.8543346776636,781.5138172876981,855.6926323419094
Rua Edson,Campo Belo,311,4,6,Apartamento,15000,25510,-23.6235873,-46.6734423,POINT (-46.6734423 -23.6235873),20,METROPOLITANA DE SÃO PAULO,35,322.59922938958096,749.754147004262,1625.1628795608667
Rua Graúna,Vila Uberabinha,82,2,1,Apartamento,3700,5061,-23.6012527,-46.6713768,POINT (-46.6713768 -23.6012527),20,METROPOLITANA DE SÃO PAULO,35,156.43834516149113,593.3371060609178,1075.1678928098734
Rua Álvaro Rodrigues,Vila Cordeiro,160,3,2,Apartamento,6500,9649,-23.622185,-46.6865412,POINT (-46.6865412 -23.622185),20,METROPOLITANA DE SÃO PAULO,35,105.81762442315885,219.6176967950684,1274.2550966335139
Rua Antônio de Macedo Soares,Campo Belo,155,3,3,Apartamento,13000,16860,-23.6242797,-46.6770146,POINT (-46.6770146 -23.6242797),20,METROPOLITANA DE SÃO PAULO,35,426.627551392174,935.8206857010979,1871.906321733494
Avenida Açocê,Indianópolis,119,3,1,Apartamento,5160,8359,-23.6050776,-46.654494,POINT (-46.654494 -23.6050776),20,METROPOLITANA DE SÃO PAULO,35,59.57154640256193,73.70304007983293,1137.407182087146
Alameda dos Anapurus,Indianópolis,142,2,2,Apartamento,9500,12070,-23.6142229,-46.6646285,POINT (-46.6646285 -23.6142229),20,METROPOLITANA DE SÃO PAULO,35,261.2560475107504,432.75725091156005,488.22552143618765
Rua Volta Redonda,Campo Belo,180,4,3,Apartamento,12700,15970,-23.6258692,-46.6740915,POINT (-46.6740915 -23.6258692),20,METROPOLITANA DE SÃO PAULO,35,164.57991280386813,759.1720675742123,1882.8945549515797
Rua Getúlio Soares da Rocha,Jardim das Acacias,103,3,2,Apartamento,7000,8243,-23.6241792,-46.6895158,POINT (-46.6895158 -23.6241792),20,METROPOLITANA DE SÃO PAULO,35,99.91733884871825,403.6382164657284,1012.6130706707078
Avenida Nova Independência,Brooklin Paulista,119,3,2,Apartamento,9000,12170,-23.600442,-46.6885746,POINT (-46.6885746 -23.600442),20,METROPOLITANA DE SÃO PAULO,35,597.95055051607,1423.228368369288,574.0364697926175
Rua Geórgia,Campo Belo,72,2,1,Apartamento,3400,4647,-23.6119725,-46.6761817,POINT (-46.6761817 -23.6119725),20,METROPOLITANA DE SÃO PAULO,35,80.79218149009509,690.1614776164865,980.7753076284381
Rua Doutor Bacelar,Vila Clementino,73,2,1,Apartamento,6500,7282,-23.5939988,-46.6475874,POINT (-46.6475874 -23.5939988),20,METROPOLITANA DE SÃO PAULO,35,231.88019761835807,63.89271135850561,304.138738526802
Rua Volta Redonda,Campo Belo,180,3,3,Apartamento,15000,18650,-23.6258692,-46.6740915,POINT (-46.6740915 -23.6258692),20,METROPOLITANA DE SÃO PAULO,35,164.57991280386813,759.1720675742123,1882.8945549515797
Rua Baluarte,Vila Olímpia,90,2,1,Apartamento,2500,3361,-23.6005644,-46.6753141,POINT (-46.6753141 -23.6005644),20,METROPOLITANA DE SÃO PAULO,35,52.92714940243851,504.6160389936435,1215.095868792679
"Vila da Saúde, São Paulo - Sp, 04055-040, Brasil",Vila da Saúde,160,4,1,Casa,4500,5033,-23.618342257,-46.641227479,POINT (-46.641227479 -23.618342257),20,METROPOLITANA DE SÃO PAULO,35,112.16469816135505,928.2622373766893,1479.293579569601
Avenida Jabaquara,Mirandópolis,96,3,1,Apartamento,3300,5010,-23.6152422,-46.6385731,POINT (-46.6385731 -23.6152422),20,METROPOLITANA DE SÃO PAULO,35,74.42107436800245,754.0324158135543,1305.9757739327808
Rua Coronel Conrado Siqueira Campos,Jardim das Acácias,98,3,2,Apartamento,3500,4888,-23.6233593,-46.6868437,POINT (-46.6868437 -23.6233593),20,METROPOLITANA DE SÃO PAULO,35,81.0951550183874,311.02582097165134,1257.9693038624791
Rua Vieira de Morais,Campo Belo,145,3,2,Apartamento,5000,6924,-23.6186791,-46.6761344,POINT (-46.6761344 -23.6186791),20,METROPOLITANA DE SÃO PAULO,35,213.6673190265464,1240.003905456092,1335.704227300941
Rua Barão do Triunfo,Brooklin Paulista,102,2,0,Apartamento,3370,4611,-23.6253536,-46.6844002,POINT (-46.6844002 -23.6253536),20,METROPOLITANA DE SÃO PAULO,35,315.3459206245672,440.2647706218443,1550.1178061553564
Rua Carneiro da Cunha,Vila da Saúde,67,2,0,Apartamento,2600,3325,-23.617426,-46.6360088,POINT (-46.6360088 -23.617426),20,METROPOLITANA DE SÃO PAULO,35,49.572521006416174,438.7181502747908,976.6714151858814
Rua Pascal,Campo Belo,192,4,3,Apartamento,10500,13870,-23.6163611,-46.6772909,POINT (-46.6772909 -23.6163611),20,METROPOLITANA DE SÃO PAULO,35,112.23848587290072,1184.3588671414757,1269.6215898064174
Rua Gandavo,Vila Mariana,143,3,2,Apartamento,8000,9727,-23.59208,-46.6402374,POINT (-46.6402374 -23.59208),20,METROPOLITANA DE SÃO PAULO,35,96.99012502203607,472.28488536599195,201.92383871268575
Rua Botucatu,Vila Clementino,75,2,0,Apartamento,2900,3976,-23.594473,-46.6423126,POINT (-46.6423126 -23.594473),20,METROPOLITANA DE SÃO PAULO,35,216.70296010019658,190.39024009195626,125.75301526298999
Rua Fiandeiras,Vila Olímpia,69,2,1,Apartamento,5000,6244,-23.5969974,-46.6764655,POINT (-46.6764655 -23.5969974),20,METROPOLITANA DE SÃO PAULO,35,230.54217809120385,741.3767183576022,803.5357061104563
Rua Comendador Miguel Calfat,Vila Nova Conceição,155,3,2,Apartamento,7000,9710,-23.5922288,-46.6728155,POINT (-46.6728155 -23.5922288),20,METROPOLITANA DE SÃO PAULO,35,203.437012066039,170.61538245789936,690.091305163731
Avenida Miguel Estefno,Vila da Saúde,100,1,1,Casa em condomínio,1489,1652,-23.6192875,-46.6393204,POINT (-46.6393204 -23.6192875),20,METROPOLITANA DE SÃO PAULO,35,83.46651978797429,791.690925108546,1276.0893993743093
Rua Izar,Bosque da Saúde,114,3,3,Apartamento,6000,7939,-23.6008633,-46.6308552,POINT (-46.6308552 -23.6008633),20,METROPOLITANA DE SÃO PAULO,35,149.93329547494952,458.98006670623636,557.6220838412692
Rua Gabriel de Lara,Brooklin,140,4,2,Casa,6241,6869,-23.6155868,-46.6899323,POINT (-46.6899323 -23.6155868),20,METROPOLITANA DE SÃO PAULO,35,314.2885301758677,428.7943366342454,1134.8600032459335
Avenida Itaboraí,Bosque da Saúde,68,2,1,Apartamento,4000,5343,-23.6089,-46.6265542,POINT (-46.6265542 -23.6089),20,METROPOLITANA DE SÃO PAULO,35,55.512202584963624,642.410715337787,1025.5418475117692
Rua Ituxi,Saúde,186,3,3,Apartamento,4710,7981,-23.6180847,-46.643992,POINT (-46.643992 -23.6180847),20,METROPOLITANA DE SÃO PAULO,35,250.05556507952724,666.5663109894153,1543.937685318894
Rua João de Sousa Dias,Campo Belo,112,3,1,Apartamento,3758,5024,-23.6214161,-46.674426,POINT (-46.674426 -23.6214161),20,METROPOLITANA DE SÃO PAULO,35,142.20377873592636,952.7101280299291,1461.8284535221437
Rua Gandavo,Vila Clementino,200,3,1,Casa,13000,14250,-23.59208,-46.6402374,POINT (-46.6402374 -23.59208),20,METROPOLITANA DE SÃO PAULO,35,96.99012502203607,472.28488536599195,201.92383871268575
Rua Alberto Afonso Martins,Vila Mariana,200,3,1,Apartamento,3150,5198,-23.5924643,-46.6345886,POINT (-46.6345886 -23.5924643),20,METROPOLITANA DE SÃO PAULO,35,212.44815571872314,214.40817627102368,267.7366186115595
Rua Visconde de Inhaúma,Vila da Saúde,94,3,1,Apartamento,3950,5663,-23.6172099,-46.6330904,POINT (-46.6330904 -23.6172099),20,METROPOLITANA DE SÃO PAULO,35,92.09615092645103,153.91882280480286,706.3400029057574
Rua Barão do Triunfo,Brooklin,78,1,1,Apartamento,15000,16560,-23.6253536,-46.6844002,POINT (-46.6844002 -23.6253536),20,METROPOLITANA DE SÃO PAULO,35,315.3459206245672,440.2647706218443,1550.1178061553564
Rua Júlio Diniz,Vila Olímpia,200,3,2,Casa,6900,8027,-23.5978086,-46.6840986,POINT (-46.6840986 -23.5978086),20,METROPOLITANA DE SÃO PAULO,35,352.781512107199,1109.0815629063284,371.5524717960488
Rua Indiana,Brooklin,124,4,2,Apartamento,15000,17630,-23.6099951,-46.6853191,POINT (-46.6853191 -23.6099951),20,METROPOLITANA DE SÃO PAULO,35,55.08056803152601,1009.9613559170983,1608.6587363870747
Rua Doutor Diogo de Faria,Vila Clementino,167,4,1,Apartamento,2900,5087,-23.5956004,-46.6451745,POINT (-46.6451745 -23.5956004),20,METROPOLITANA DE SÃO PAULO,35,109.99782509598434,126.81377330138794,116.97948362066504
Rua Guapiaçu,Vila Clementino,400,4,3,Casa,15000,16640,-23.6051918,-46.6447913,POINT (-46.6447913 -23.6051918),20,METROPOLITANA DE SÃO PAULO,35,133.75961582348717,590.2935502446071,661.5379638293813
Avenida Miguel Estefno,Vila da Saúde,150,2,1,Casa,2040,2226,-23.6192875,-46.6393204,POINT (-46.6393204 -23.6192875),20,METROPOLITANA DE SÃO PAULO,35,83.46651978797429,791.690925108546,1276.0893993743093
Avenida Doutor Altino Arantes,Vila Clementino,148,2,1,Apartamento,3000,4591,-23.6026747,-46.6477178,POINT (-46.6477178 -23.6026747),20,METROPOLITANA DE SÃO PAULO,35,52.16079364279354,409.1385450058251,452.0860297696831
Alameda dos Tupiniquins,Planalto Paulista,454,4,5,Apartamento,15000,28700,-23.6120813,-46.6595942,POINT (-46.6595942 -23.6120813),20,METROPOLITANA DE SÃO PAULO,35,82.0262343251256,319.39491600858304,757.3117882829503
Rua dos Caciques A,Vila da Saúde,124,3,4,Casa,5150,5686,-23.6144424,-46.6324837,POINT (-46.6324837 -23.6144424),20,METROPOLITANA DE SÃO PAULO,35,207.01555217891863,380.8216318820461,838.5232840992845
Rua Correia de Lemos,Chácara Inglesa,108,3,2,Apartamento,6700,8967,-23.6074188,-46.6363768,POINT (-46.6363768 -23.6074188),20,METROPOLITANA DE SÃO PAULO,35,92.11636210736036,1017.0818646229991,928.6580141404507
Avenida Iraí,Indianópolis,30,1,0,Studio e kitnet,3850,4483,-23.6129249,-46.6602801,POINT (-46.6602801 -23.6129249),20,METROPOLITANA DE SÃO PAULO,35,43.522082336510685,214.61435678350026,722.7370578025201
Rua Inhambú,Vila Uberabinha,205,4,3,Apartamento,6500,10580,-23.5962261,-46.6636525,POINT (-46.6636525 -23.5962261),20,METROPOLITANA DE SÃO PAULO,35,236.19350755752427,662.1403415439386,159.0946248066773
Rua Demóstenes,Campo Belo,160,3,3,Apartamento,6000,9168,-23.6162762,-46.673923,POINT (-46.673923 -23.6162762),20,METROPOLITANA DE SÃO PAULO,35,236.02559078995463,1182.9633019803882,988.952813269948
Rua Getúlio Soares da Rocha,Jardim das Acácias,66,2,1,Apartamento,5050,5999,-23.6241792,-46.6895158,POINT (-46.6895158 -23.6241792),20,METROPOLITANA DE SÃO PAULO,35,99.91733884871825,403.6382164657284,1012.6130706707078
Avenida Odila,Planalto Paulista,70,2,1,Apartamento,2600,3165,-23.6070431,-46.6489423,POINT (-46.6489423 -23.6070431),20,METROPOLITANA DE SÃO PAULO,35,146.66851557597133,579.302678894458,939.8282792829883
Rua Santina da Costa,Vila Campesina,202,3,5,Casa,4500,4925,-23.5442219,-46.7675283,POINT (-46.7675283 -23.5442219),20,METROPOLITANA DE SÃO PAULO,35,886.3867302328242,2084.4116703180134,1114.9343159129062
Rua Maracanã,Vila Ipojuca,25,1,0,Studio e kitnet,1600,1762,-23.5371419,-46.7064516,POINT (-46.7064516 -23.5371419),20,METROPOLITANA DE SÃO PAULO,35,361.03933141741373,786.8700442505167,543.9550247603624
Rua Salém Bechara,Centro,38,1,1,Apartamento,2390,2959,-23.537983,-46.7760781,POINT (-46.7760781 -23.537983),20,METROPOLITANA DE SÃO PAULO,35,1769.5771449742278,2990.3499978594423,2199.7797844039287
Avenida Flora,Jaguaribe,65,2,1,Apartamento,1200,2015,-23.5554307,-46.7866468,POINT (-46.7866468 -23.5554307),20,METROPOLITANA DE SÃO PAULO,35,2417.2202287600326,2387.5819848637702,3063.473738077154
Rua Cônego Luís Viêira da Silva,Jardim João Xxiii,70,2,1,Casa,1050,1187,-23.5993316,-46.7917196,POINT (-46.7917196 -23.5993316),20,METROPOLITANA DE SÃO PAULO,35,143.6922021667256,461.7732099935667,257.75498908953244
Estrada das Rosas,Santa Maria,48,2,1,Apartamento,1450,2004,-23.5764963,-46.8144083,POINT (-46.8144083 -23.5764963),20,METROPOLITANA DE SÃO PAULO,35,1271.6134314271,2488.1207326408576,2170.3312643668874
Avenida Valter Boveri,Bussocaba,56,2,0,Casa,1500,1563,-23.5681851,-46.7927014,POINT (-46.7927014 -23.5681851),20,METROPOLITANA DE SÃO PAULO,35,1464.7521066577194,1732.7865584819085,1561.8214875481315
Rua Avelino Lopes,Centro,33,1,0,Apartamento,1650,1875,-23.5779966,-46.776574,POINT (-46.776574 -23.5779966),20,METROPOLITANA DE SÃO PAULO,35,155.78833692183954,273.71369290798606,1847.239390468398
Avenida Sarah Veloso,Veloso,61,2,1,Apartamento,3000,3517,-23.564059,-46.7988402,POINT (-46.7988402 -23.564059),20,METROPOLITANA DE SÃO PAULO,35,2070.3609112355057,2314.2038371753893,2070.3609112355057
Rua Antônio Viêira dos Santos,Jardim Roberto,60,2,0,Apartamento,1200,1307,-23.5430229,-46.8097734,POINT (-46.8097734 -23.5430229),20,METROPOLITANA DE SÃO PAULO,35,4628.490153305115,4890.199632678159,4628.490153305115
Avenida Hildebrando de Lima,Km 18,40,1,0,Studio e kitnet,1110,1300,-23.5306923,-46.7908054,POINT (-46.7908054 -23.5306923),20,METROPOLITANA DE SÃO PAULO,35,3449.1924177350643,4360.313259225025,3906.5794639242317
